geoid,county_name,acs_population,acs_median_hh_income,svi_overall_pctile,svi_ses_pctile,svi_household_comp_pctile,svi_minority_lang_pctile,svi_housing_transport_pctile,svi_overall_score,svi_ses_score,svi_household_comp_score,svi_minority_lang_score,svi_housing_transport_score,svi_poverty_150pct_pct,svi_unemployed_pct,svi_housing_cost_burden_pct,svi_no_hs_diploma_pct,svi_uninsured_pct,svi_age_65plus_pct,svi_age_under17_pct,svi_disability_pct,svi_single_parent_hh_pct,svi_limited_english_pct,svi_minority_pct,svi_multiunit_housing_pct,svi_mobile_homes_pct,svi_crowding_pct,svi_no_vehicle_pct,svi_group_quarters_pct,svi_flag_theme1,svi_flag_theme2,svi_flag_theme3,svi_flag_theme4,svi_flag_total,nri_composite_score,nri_composite_value,nri_composite_rating,nri_social_vuln_score,nri_social_vuln_rating,nri_resilience_score,nri_resilience_rating,nri_coastal_flood_eal_total_usd,nri_coastal_flood_eal_score,nri_coastal_flood_risk_score,nri_coastal_flood_risk_value,nri_coastal_flood_risk_rating,nri_inland_flood_eal_total_usd,nri_inland_flood_eal_score,nri_inland_flood_risk_score,nri_inland_flood_risk_value,nri_inland_flood_risk_rating,nri_hurricane_eal_total_usd,nri_hurricane_eal_score,nri_hurricane_risk_score,nri_hurricane_risk_value,nri_hurricane_risk_rating,nfhl_in_floodplain,INTPTLAT,INTPTLON,county,ST,STATE,ST_ABBR,STCNTY,LOCATION,State Name,State Name Abbreviation,nri_all_hazards_eal_total_usd,eal_score,eal_rating,nri_flood_eal_total_usd,nri_top3_hazards_eal_total_usd,nri_top3_eal_per_capita_usd,approx_tract_income_pool_usd,nri_top3_eal_as_share_of_income_pool,priority_tract_flag,nri_top3_eal_per_capita_usd_capped,nri_top3_eal_per_capita_log,eal_per_capita_risk_tier,flood_hurricane_share_of_total_eal,flood_hurricane_dominance,nri_all_hazards_eal_per_capita_usd
12099005942,Palm Beach,2881,141930,0.3387,0.2442,0.6724,0.161,0.4197,6.5943,1.6275,2.7587,0.161,2.0471,7.9,8.0,22.2,2.5,8.1,42.7,15.3,11.7,7.9,1.9,15.6,7.3,0.0,0.0,6.1,5.7,0.0,0.0,0.0,1.0,1.0,64.377534396442,2010654.06345546,Relatively Moderate,71.65788071,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,415980.5891,34.098222044766,43.687346152474,574302.211035004,Relatively Low,962983.556907581,94.1322325497638,95.6530296639955,1329493.73219294,Relatively High,False,+26.4316302,-080.1383337,099,12.0,Florida,FL,12099.0,Census Tract 59.42; Palm Beach County; Florida,Florida,FL,1456363.99394174,53.5993611574324,Relatively Low,415980.5891,1378964.1460075811,478.6408004191535,408900330,0.003372372299155594,False,478.6408004191535,6.173037491301336,Very High,0.9468540500478378,Very high dominance,505.5064192786324
12099007206,Palm Beach,2297,124837,0.1501,0.299,0.3744,0.3039,0.058,5.2891,1.8158,2.3041,0.3039,0.8653,13.0,8.2,27.5,4.5,1.4,16.9,19.9,8.6,7.2,2.1,24.5,0.7,0.0,2.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,12.5813087890788,640156.568808153,Very Low,23.51833205,Relatively Low,21.9748844923587,Relatively Low,16.7021,70.6617490978561,70.6309553061949,15.565300291112,Very Low,245878.59795968,14.3986189726848,9.42290083597921,229143.294100743,Very Low,389792.578284658,87.8447451898436,87.0181358076761,363262.016886947,Relatively Moderate,False,+26.4183109,-080.0858562,099,12.0,Florida,FL,12099.0,Census Tract 72.06; Palm Beach County; Florida,Florida,FL,686909.91037262,17.2593184113489,Very Low,245895.30005967998,635687.878344338,276.7470084215664,286750589,0.0022168668617602665,False,276.7470084215664,5.626710657702297,High,0.9254312228506121,Very high dominance,299.04654347959075
12099007207,Palm Beach,2371,67191,0.4927,0.473,0.7726,0.412,0.3387,7.5738,2.3815,2.9254,0.412,1.8549,14.5,11.2,43.1,3.3,4.6,25.6,14.4,19.4,6.1,2.7,33.0,73.2,0.0,4.2,1.2,0.0,1.0,0.0,0.0,1.0,2.0,18.2310061479552,771807.300189435,Very Low,69.7139134,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,238855.046907087,13.5495690161355,18.3154364810388,324246.914241374,Relatively Low,287290.359161187,85.2931805903783,87.5776746801631,389998.091543558,Relatively Moderate,False,+26.4015874,-080.0876768,099,12.0,Florida,FL,12099.0,Census Tract 72.07; Palm Beach County; Florida,Florida,FL,568548.414165468,11.6447847429363,Very Low,238855.046907087,526145.406068274,221.9086487002421,159309861,0.0033026543540093482,False,221.9086487002421,5.406762040447714,Moderate,0.9254188261883831,Very high dominance,239.79266729880555
12099005961,Palm Beach,2777,125092,0.4964,0.7325,0.4834,0.6933,0.1262,7.6037,3.2416,2.4639,0.6933,1.2049,20.3,12.7,30.9,12.5,12.4,8.7,29.5,14.1,0.0,17.7,62.0,0.0,27.9,0.0,2.4,0.0,1.0,2.0,0.0,0.0,3.0,29.0559261769707,1008263.48441276,Relatively Low,74.46306936,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,195515.1882,9.07767104305141,13.675335640303,276659.283703629,Very Low,463466.903551623,89.2479671981272,91.4874174047519,655818.214111158,Relatively High,False,+26.5811744,-080.1514594,099,12.0,Florida,FL,12099.0,Census Tract 59.61; Palm Beach County; Florida,Florida,FL,712540.068314945,18.5921976654062,Very Low,195515.1882,658982.091751623,237.2999970297526,347380484,0.00189700378145487,False,237.2999970297526,5.4735303716403765,Moderate,0.9248351370751978,Very high dominance,256.58626874862983
12099007831,Palm Beach,3494,91786,0.5744,0.2775,0.8994,0.4132,0.7128,8.1208,1.7423,3.2028,0.4132,2.7625,14.1,4.9,34.4,2.3,3.9,34.4,18.4,16.6,9.0,1.8,33.1,23.1,0.3,0.0,9.5,2.1,0.0,0.0,0.0,0.0,0.0,64.5285576682958,2016688.02852957,Relatively Moderate,60.66753539,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,525652.2673,45.6208751203702,51.160025210184,661458.83459772,Relatively Moderate,880736.170262842,93.6363258577939,94.7082806129622,1108281.57131801,Relatively High,False,+26.7860197,-080.1401178,099,12.0,Florida,FL,12099.0,Census Tract 78.31; Palm Beach County; Florida,Florida,FL,1602634.32761926,58.9672828052705,Relatively Moderate,525652.2673,1406388.437562842,402.5152940935438,320700284,0.004385366985090795,False,402.5152940935438,6.000214390569237,Very High,0.8775479305076758,Very high dominance,458.6818338921751
12099007832,Palm Beach,3352,45182,0.8777,0.9207,0.7254,0.6569,0.7675,10.4623,4.0508,2.8434,0.6569,2.9112,37.8,10.0,42.4,16.4,15.6,30.0,16.6,17.8,2.3,5.0,57.3,19.5,3.0,3.8,14.2,0.0,0.0,0.0,0.0,0.0,0.0,27.0688404504537,965268.186429245,Relatively Low,56.52135284,Relatively Moderate,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,245012.826819122,14.2976254785448,15.7361492633156,298132.256467473,Relatively Low,461542.085130532,89.2174924852128,90.3711514129059,561605.631350273,Relatively High,True,+26.7026592,-080.1543638,099,12.0,Florida,FL,12099.0,Census Tract 78.32; Palm Beach County; Florida,Florida,FL,793282.450540201,22.6918289217183,Relatively Low,245012.826819122,706554.911949654,210.78607158402565,151450064,0.004665266512859671,False,210.78607158402565,5.355576668889801,Moderate,0.8906725611647046,Very high dominance,236.65944228526283
12099007844,Palm Beach,4025,128750,0.2519,0.2767,0.4055,0.6012,0.1613,6.0463,1.7397,2.3523,0.6012,1.3531,7.1,7.6,14.7,4.3,12.1,17.1,19.6,10.3,7.3,1.6,50.7,1.0,0.0,0.1,2.2,0.2,0.0,0.0,0.0,0.0,0.0,41.0581142306732,1284101.5399221,Relatively Low,9.209856068,Very Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,401613.264070016,32.4952439110318,19.4927045057258,335640.743952643,Relatively Low,999453.658239117,94.3441703259409,93.097146070575,835274.627132547,Relatively High,True,+26.7140793,-080.2522225,099,12.0,Florida,FL,12099.0,Census Tract 78.44; Palm Beach County; Florida,Florida,FL,1536500.61900177,56.5587054043263,Relatively Moderate,401613.264070016,1401066.922309133,348.09116082214484,518218750,0.0027036206665797657,False,348.09116082214484,5.855333093888245,High,0.9118557486943122,Very high dominance,381.7392842240422
12099007919,Palm Beach,5196,113393,0.0661,0.187,0.0497,0.4909,0.0714,4.3737,1.4195,1.5132,0.4909,0.9501,6.5,3.0,14.4,4.2,15.7,12.1,24.3,6.3,0.0,2.2,39.7,0.0,0.0,0.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,40.3458076177565,1266694.80486931,Relatively Low,32.25078481,Relatively Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,452125.689361619,38.0134814571247,31.989582961721,454347.186782139,Relatively Low,695101.828229675,92.1125902120763,91.9358920286799,698517.177002692,Relatively High,True,+26.7960331,-080.2453042,099,12.0,Florida,FL,12099.0,Census Tract 79.19; Palm Beach County; Florida,Florida,FL,1260501.39303918,45.3261150386359,Relatively Low,452125.689361619,1147227.517591294,220.79051531780098,589190028,0.0019471265009109997,False,220.79051531780098,5.401733311683632,Moderate,0.9101358585770597,Very high dominance,242.59072229391455
12099007767,Palm Beach,4831,55187,0.8493,0.898,0.4225,0.8022,0.8164,10.1719,3.9276,2.3776,0.8022,3.0645,25.7,4.9,45.3,20.9,34.6,10.5,26.9,8.0,2.7,18.4,77.7,41.1,22.1,16.8,3.0,0.0,1.0,1.0,0.0,1.0,3.0,31.0560926593177,1051757.61221096,Relatively Low,58.13244092,Relatively Moderate,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,376543.854188719,29.476008173427,33.0134493953123,464204.18748247,Relatively Low,393871.140416474,87.9167763294594,89.2422325319837,485565.308465208,Relatively Moderate,True,+26.3381327,-080.1997728,099,12.0,Florida,FL,12099.0,Census Tract 77.67; Palm Beach County; Florida,Florida,FL,853143.671801098,25.8214528971041,Relatively Low,376543.854188719,770414.994605193,159.47319283899668,266608397,0.0028896876590319585,False,159.47319283899668,5.078126905810218,Low,0.9030307790700083,Very high dominance,176.59773790128298
12099007833,Palm Beach,5660,52152,0.9499,0.9321,0.7897,0.8384,0.9235,11.3823,4.1191,2.9567,0.8384,3.4681,28.7,7.3,54.5,28.4,16.3,10.8,23.6,10.8,12.8,11.4,83.0,37.2,7.4,6.7,4.8,0.2,2.0,0.0,0.0,0.0,2.0,80.7629648127668,2932908.39565314,Relatively Moderate,89.28211811,Very High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,543329.503082018,47.2684782863988,66.9306601025056,898516.622421078,Relatively Moderate,1088289.51609194,94.7902093058692,97.0026711654717,1799729.65699157,Relatively High,True,+26.6953643,-080.1722125,099,12.0,Florida,FL,12099.0,Census Tract 78.33; Palm Beach County; Florida,Florida,FL,1773518.2871759,64.3986189726848,Relatively Moderate,543329.503082018,1631619.0191739579,288.27191151483356,295180320,0.005527533201312194,False,288.27191151483356,5.667367116064955,High,0.9199899606178301,Very high dominance,313.34245356464663
12099007834,Palm Beach,1589,114583,0.0523,0.1475,0.1876,0.0531,0.056,4.1597,1.2886,1.9732,0.0531,0.8448,9.6,5.9,20.2,1.9,5.2,57.3,11.0,17.3,0.6,0.0,7.7,5.8,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,32.5092457160525,1084798.33860239,Relatively Low,48.42089676,Relatively Moderate,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,330634.617814637,24.1832444747164,23.8937842626616,377019.883314664,Relatively Low,457699.320344959,89.1440761313737,89.8172360466751,521910.698553654,Relatively Moderate,False,+26.8725745,-080.1429441,099,12.0,Florida,FL,12099.0,Census Tract 78.34; Palm Beach County; Florida,Florida,FL,951334.133723672,30.8229795429457,Relatively Low,330634.617814637,788333.938159596,496.11953314008554,182072387,0.004329783066773304,False,496.11953314008554,6.208830506515083,Very High,0.8286614662652042,Very high dominance,598.6998953578805
12099001913,Palm Beach,2588,27345,0.6049,0.6028,0.7235,0.2077,0.5941,8.3106,2.7923,2.8396,0.2077,2.471,38.8,7.6,35.1,7.6,1.9,86.2,0.3,28.6,0.5,7.7,18.6,82.9,0.0,3.0,13.1,0.0,0.0,2.0,0.0,1.0,3.0,21.8103766068519,851579.745477264,Relatively Low,99.67600545,Very High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,87832.1938214937,1.77678089109143,4.55448134803135,163485.624658063,Very Low,322061.344462588,86.2697566178609,90.8125966540138,599465.842612223,Relatively High,True,+26.7109756,-080.1309813,099,12.0,Florida,FL,12099.0,Census Tract 19.13; Palm Beach County; Florida,Florida,FL,457508.832447234,7.17053808394203,Very Low,87832.1938214937,409893.53828408173,158.3823563694288,70768860,0.005792004255601712,False,158.3823563694288,5.071306072459563,Low,0.8959248635519099,Very high dominance,176.78084715890031
12099003600,Palm Beach,5487,111855,0.3503,0.3505,0.3022,0.4687,0.3984,6.6477,1.993,2.1853,0.4687,2.0007,15.9,0.6,22.5,9.6,16.0,18.7,16.6,10.6,1.2,10.7,37.9,0.6,0.0,2.8,4.1,0.5,0.0,0.0,0.0,0.0,0.0,53.5882891560534,1627082.70228088,Relatively Low,33.79908784,Relatively Low,21.9748844923587,Relatively Low,13748.64023,88.2164084058586,87.5938515302919,13987.1551328647,Relatively Low,477124.285819115,40.6921577377457,35.1158836050563,485401.559119073,Relatively Low,1002296.86571264,94.3621781108448,94.2752706312386,1019684.96632243,Relatively High,True,+26.6562155,-080.0505830,099,12.0,Florida,FL,12099.0,Census Tract 36; Palm Beach County; Florida,Florida,FL,1599336.99781125,58.8310590224769,Relatively Moderate,490872.926049115,1493169.791761755,272.12862980895846,613748385,0.002432869606266671,False,272.12862980895846,5.609942855679928,High,0.9336179890824832,Very high dominance,291.47749185552215
12099005815,Palm Beach,5186,58915,0.7501,0.8525,0.558,0.7427,0.5339,9.3557,3.7135,2.5803,0.7427,2.3192,25.1,5.6,38.2,14.9,28.7,10.4,19.1,10.8,12.0,6.8,68.6,13.9,21.7,1.9,2.8,0.0,1.0,0.0,0.0,0.0,1.0,46.8112684765676,1431206.32107622,Relatively Low,69.71213647,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,300258.185040344,20.614416234117,27.2638626282806,407589.52406619,Relatively Low,658763.160891738,91.7856796553587,93.469703360045,894246.940126293,Relatively High,False,+26.5782101,-080.1038937,099,12.0,Florida,FL,12099.0,Census Tract 58.15; Palm Beach County; Florida,Florida,FL,1054323.98776478,35.9172792822416,Relatively Low,300258.185040344,959021.345932082,184.92505706364867,305533190,0.0031388450660043907,False,184.92505706364867,5.225343673506884,Moderate,0.9096078217524536,Very high dominance,203.30196447450442
12099007010,Palm Beach,2145,80208,0.0728,0.159,0.1063,0.2016,0.1174,4.4738,1.3299,1.7715,0.2016,1.1708,12.6,1.7,26.3,1.8,9.9,69.4,4.3,17.5,0.0,0.0,18.2,31.1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,44.6755377974386,1375108.71570668,Relatively Low,69.18320204,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,462560.3266,39.1655118960941,48.1466947308337,624854.344091588,Relatively Low,497749.81080969,89.779889459905,91.6743989877689,672390.418437586,Relatively High,False,+26.3831679,-080.1676878,099,12.0,Florida,FL,12099.0,Census Tract 70.10; Palm Beach County; Florida,Florida,FL,1017950.4114235,34.1076167884069,Relatively Low,462560.3266,960310.13740969,447.6970337574312,172046160,0.005581700500666158,False,447.6970337574312,6.106347902212217,Very High,0.9433761474360955,Very high dominance,474.5689563745921
12099000102,Palm Beach,2964,89659,0.3759,0.3398,0.6339,0.1226,0.4162,6.8178,1.9524,2.7025,0.1226,2.0403,20.2,4.7,31.9,3.9,4.0,42.0,14.3,17.1,3.9,1.5,12.7,56.0,0.0,0.0,2.6,1.4,0.0,0.0,0.0,1.0,1.0,70.3673314068947,2277790.2620179,Relatively Moderate,90.13030859,Very High,21.9748844923587,Relatively Low,41929.7479581,92.6024198683931,93.611270374314,70061.7134211696,Relatively Moderate,388301.521414897,30.8969631491181,50.2170216308135,648825.028511033,Relatively Moderate,854177.761594191,93.4493219376376,95.9552931252636,1427272.05523274,Relatively High,True,+26.9576173,-080.0812208,099,12.0,Florida,FL,12099.0,Census Tract 1.02; Palm Beach County; Florida,Florida,FL,1363186.35277576,49.7862695821688,Relatively Low,430231.269372997,1284409.030967188,433.3363802183496,265749276,0.00483316097902441,False,433.3363802183496,6.073819303516588,Very High,0.942210893141526,Very high dominance,459.9144240134143
12099000208,Palm Beach,4660,129167,0.0223,0.2663,0.0641,0.0431,0.011,3.6751,1.7126,1.6009,0.0431,0.3185,10.6,7.8,17.2,1.6,11.5,28.1,17.0,4.9,3.6,0.0,6.8,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28.3019989773227,991912.04767918,Relatively Low,9.209856068,Very Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,347148.3437,26.1373511520304,14.9417906365571,290122.709495677,Relatively Low,744868.172399616,92.593259547589,91.0769014480529,622509.587948438,Relatively High,False,+26.8614593,-080.1003196,099,12.0,Florida,FL,12099.0,Census Tract 2.08; Palm Beach County; Florida,Florida,FL,1186879.2520464,42.0450008220401,Relatively Low,347148.3437,1092016.516099616,234.33830817588324,601918220,0.0018142273814200473,False,234.33830817588324,5.461024088159273,Moderate,0.9200738105555194,Very high dominance,254.6951184648927
12099000213,Palm Beach,2986,62145,0.5917,0.4434,0.4757,0.4766,0.8012,8.2265,2.2919,2.4502,0.4766,3.0078,9.5,1.2,34.6,8.3,22.5,30.7,19.2,9.7,5.2,1.2,38.5,29.1,0.0,2.6,8.5,4.5,0.0,0.0,0.0,1.0,1.0,30.0381720238308,1028241.6182384,Relatively Low,50.56625007,Relatively Moderate,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,283695.129,18.741339220706,18.8148835218151,329268.906604426,Relatively Low,534041.412180952,90.2827222229918,91.0487839167721,619831.692176518,Relatively High,False,+26.9239938,-080.1387189,099,12.0,Florida,FL,12099.0,Census Tract 2.13; Palm Beach County; Florida,Florida,FL,885923.731874749,27.5688752143176,Relatively Low,283695.129,817736.541180952,273.85684567346016,185564970,0.0044067398129127066,False,273.85684567346016,5.616250400940139,High,0.9230326626994149,Very high dominance,296.6924755106326
12086001003,Miami-Dade,6442,57333,0.7349,0.6913,0.658,0.9715,0.5787,9.2409,3.104,2.7381,0.9715,2.4273,33.8,3.8,28.1,17.0,12.8,14.7,22.1,8.0,11.5,6.9,97.5,3.0,6.6,6.2,4.2,0.0,0.0,0.0,1.0,0.0,1.0,47.8030276003948,1460907.36167202,Relatively Low,70.47384943,Relatively High,33.6358251392015,Relatively Low,1939.05659,80.3651029505413,80.8829551969858,2609.53377188102,Relatively Low,494374.147407566,42.4842050872537,51.4573151154079,665316.34004809,Relatively Moderate,393024.980081793,87.9001537587788,89.9156474061577,528923.17016715,Relatively High,True,+25.8523535,-080.2351227,086,12.0,Florida,FL,12086.0,Census Tract 10.03; Miami-Dade County; Florida,Florida,FL,1085551.01970867,37.3828592902271,Relatively Low,496313.203997566,889338.184079359,138.05311767764033,369339186,0.002407917214826371,False,138.05311767764033,4.934856001698957,Low,0.819250470897288,Very high dominance,168.5114901752049
12086005202,Miami-Dade,6476,38322,0.9955,0.9777,0.8128,0.9307,0.998,12.7323,4.4876,3.0056,0.9307,4.3084,43.0,5.2,63.6,44.4,38.8,18.2,21.4,6.7,9.5,49.0,94.5,41.1,1.4,18.4,26.4,7.7,4.0,1.0,1.0,3.0,9.0,59.0952873604224,1811335.36894209,Relatively Moderate,86.29508974,Very High,33.6358251392015,Relatively Low,34517.435,91.9231585650605,92.723946815191,53806.2446988955,Relatively Moderate,537645.140142228,46.7682081875191,63.4048018265492,838088.518792451,Relatively Moderate,418434.389320246,88.4209943067695,91.4466469843948,652261.187489688,Relatively High,True,+25.7770397,-080.2105202,086,12.0,Florida,FL,12086.0,Census Tract 52.02; Miami-Dade County; Florida,Florida,FL,1161996.1811225,40.946990159006,Relatively Low,572162.575142228,990596.964462474,152.96432434565688,248173272,0.0039915537901376984,False,152.96432434565688,5.036720915483148,Low,0.852495886437034,Very high dominance,179.43115829563
12086008415,Miami-Dade,4695,194643,0.0606,0.0331,0.1057,0.7187,0.1112,4.3022,0.6786,1.7701,0.7187,1.1348,1.0,4.1,13.7,2.3,1.9,20.7,20.6,4.9,2.0,1.1,65.5,0.7,0.0,1.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,77.6330966905688,2698384.17628767,Relatively Moderate,40.86240597,Relatively Moderate,33.6358251392015,Relatively Low,11075.6926527,87.31426448737,86.8921833620007,11812.6204201574,Relatively Low,1469212.95237875,89.3310942527656,87.6184700272318,1566967.90593934,Relatively High,867512.12257847,93.5532130043911,93.6805848446506,925232.555221405,Relatively High,True,+25.6552257,-080.3594814,086,12.0,Florida,FL,12086.0,Census Tract 84.15; Miami-Dade County; Florida,Florida,FL,2530046.0636551,80.4753740282312,Relatively Moderate,1480288.64503145,2347800.7676099204,500.06406125876896,913848885,0.002569134575909583,False,500.06406125876896,6.216733959694574,Very High,0.927967597640537,Very high dominance,538.8809507252608
12086008502,Miami-Dade,4252,116250,0.67,0.3669,0.8059,0.8821,0.7329,8.7389,2.0452,2.992,0.8821,2.8196,15.0,3.9,32.4,6.4,7.3,21.9,22.7,11.0,3.8,17.7,89.1,21.0,0.0,5.8,5.4,0.8,0.0,1.0,0.0,0.0,1.0,56.0855243599348,1707754.52766818,Relatively Moderate,47.98554759,Relatively Moderate,33.6358251392015,Relatively Low,1584.437998,79.7097219274039,79.6598137985639,1783.72924474808,Relatively Low,655680.247207722,57.0742419616225,57.0130688642337,738151.971629288,Relatively Moderate,701475.222592475,92.1666135667881,92.76114157177,789707.05738172,Relatively High,True,+25.7071776,-080.3378522,086,12.0,Florida,FL,12086.0,Census Tract 85.02; Miami-Dade County; Florida,Florida,FL,1516951.73068498,55.8247410573784,Relatively Moderate,657264.685205722,1358739.9077981971,319.55312977379987,494295000,0.0027488441270864506,False,319.55312977379987,5.77004803414726,High,0.8957041152421229,Very high dominance,356.7619310171637
12086008601,Miami-Dade,4595,104183,0.5744,0.516,0.4357,0.876,0.5379,8.1208,2.525,2.3963,0.876,2.3235,16.3,4.4,20.9,17.9,12.6,21.0,14.4,11.7,1.3,27.1,88.2,2.1,0.0,5.8,3.5,0.8,0.0,1.0,0.0,0.0,1.0,66.0483036638008,2082813.01708346,Relatively Moderate,82.58840254,Very High,33.6358251392015,Relatively Low,1337.7673018,79.1578221184462,80.0174734485489,2007.65406012028,Relatively Low,589108.791799572,51.56070178735,66.1386797949889,884104.923268475,Relatively Moderate,629184.293974935,91.4781620977684,93.7986784760298,944248.226625844,Relatively High,True,+25.7170449,-080.3549459,086,12.0,Florida,FL,12086.0,Census Tract 86.01; Miami-Dade County; Florida,Florida,FL,1387848.23808277,50.8490499565493,Relatively Low,590446.5591013719,1219630.8530763069,265.42564811236275,478720885,0.0025476867445971296,False,265.42564811236275,5.585095210729989,High,0.8787926659482268,Very high dominance,302.0344370147486
12087972000,Monroe,4452,91385,0.4566,0.3499,0.3542,0.3724,0.6966,7.3547,1.9862,2.2748,0.3724,2.7213,14.8,3.0,26.2,3.0,17.0,15.2,13.2,13.7,6.8,2.7,29.8,51.7,0.0,0.8,7.7,1.3,0.0,0.0,0.0,0.0,0.0,95.0471501789685,5503314.06502348,Relatively High,53.75940295,Relatively Moderate,24.1914465110769,Relatively Low,1598459.962,99.7532371046487,99.735168045431,1896396.41879459,Very High,188151.480720863,8.37658829884679,8.92939959330741,223220.976885466,Very Low,2758453.48546672,98.8378052665845,98.9132574159989,3272600.77550229,Very High,True,+24.5546730,-081.7643195,087,12.0,Florida,FL,12087.0,Census Tract 9720; Monroe County; Florida,Florida,FL,4638706.9201718,94.9937759823379,Relatively High,1786611.442720863,4545064.928187583,1020.9040719199422,406846020,0.011171462186572657,False,1020.9040719199422,6.929422903266201,Extreme,0.979812910452047,Very high dominance,1041.937762841824
12087971002,Monroe,1743,90714,0.398,0.2753,0.1483,0.2547,0.8152,6.9401,1.7355,1.8898,0.2547,3.0601,15.8,1.4,20.6,7.2,12.9,32.9,15.4,9.7,1.0,1.2,21.5,5.7,11.5,2.0,3.0,6.9,0.0,0.0,0.0,1.0,1.0,84.2353109057829,3245928.34229992,Relatively Moderate,72.76135758,Relatively High,24.1914465110769,Relatively Low,520600.3789,98.9094672044152,99.1072159882054,722480.643002388,Relatively High,131111.573155339,3.93287455668553,5.76266752286159,181954.484701824,Very Low,1634291.54132245,96.8901940685127,97.8518206101504,2268042.92022003,Very High,True,+24.8157038,-080.8268125,087,12.0,Florida,FL,12087.0,Census Tract 9710.02; Monroe County; Florida,Florida,FL,2338929.82635661,77.4584869765366,Relatively Moderate,651711.952055339,2286003.493377789,1311.5338458851343,158114502,0.014457898955895828,False,1311.5338458851343,7.179714781474345,Extreme,0.9773715601116323,Very high dominance,1341.8989250468214
12086005902,Miami-Dade,3324,47404,0.8911,0.6213,0.9582,0.9193,0.9061,10.6184,2.8564,3.443,0.9193,3.3997,22.6,0.9,41.7,18.3,12.7,27.4,16.1,14.5,9.1,37.4,93.2,1.4,2.4,6.0,8.1,5.0,0.0,1.0,1.0,1.0,3.0,32.4628684908375,1083914.90262804,Relatively Low,66.41947521,Relatively High,33.6358251392015,Relatively Low,8429.21526802,86.2184249628529,86.5290632593442,10972.930595821,Relatively Low,315222.955387721,22.3418747210935,27.5694766508508,410348.947285996,Relatively Low,381896.198822264,87.6937568394952,89.4278082384367,497142.420882662,Relatively Moderate,True,+25.7588133,-080.3129491,086,12.0,Florida,FL,12086.0,Census Tract 59.02; Miami-Dade County; Florida,Florida,FL,832644.658296324,24.7539751509031,Relatively Low,323652.170655741,705548.369478005,212.258835583034,157570896,0.004477656644650958,False,212.258835583034,5.362506618493696,Moderate,0.8473583087912063,Very high dominance,250.4947828809639
12086009010,Miami-Dade,7265,89028,0.6325,0.6621,0.2406,0.8683,0.6217,8.4899,3.0063,2.0755,0.8683,2.5398,23.7,4.2,36.3,14.2,11.3,10.9,20.1,7.6,3.2,12.5,87.3,46.2,0.0,12.3,7.5,0.0,0.0,0.0,0.0,1.0,1.0,98.3494464461965,8435526.2529746,Very High,9.209856068,Very Low,33.6358251392015,Relatively Low,2001.7,80.4473572489917,79.3840609386518,1641.4923255057,Relatively Low,3009404.20962539,98.4627850717524,95.7511326745389,2467859.276837,Very High,6745198.84799355,99.9362801457245,99.7455363419092,5531394.38626733,Very High,True,+25.7930196,-080.3560623,086,12.0,Florida,FL,12086.0,Census Tract 90.10; Miami-Dade County; Florida,Florida,FL,10286610.9321451,99.2871738262442,Very High,3011405.90962539,9756604.75761894,1342.9600492249056,646788420,0.015084693009220758,False,1342.9600492249056,7.203375795362202,Extreme,0.9484761134622172,Very high dominance,1415.9134111693186
